case_id,A,C,D,F,Fa,Fd,regime_comb,S
6842,6.9,3.6999999999999997,0.6000000000000001,9.0,1.7999999999999998,0.8,FaCADFFd,0.0
6843,4.3,10.7,1.6,5.1,1.6,0.6000000000000001,FaCADFFd,0.0
6844,0.9,4.5,0.0,2.2,8.2,0.0,FaCAFS,7.0
6845,0.7,3.3,1.4,13.2,1.2,0.1,FaCADFFd,0.0
6846,6.800000000000001,5.9,1.1,6.0,2.7,0.4,FaCADFFd,0.0
6847,3.1,3.6999999999999997,3.4000000000000004,6.4,2.7,0.6000000000000001,FaCADFFd,0.0
6848,2.5,5.2,2.4,6.8,5.0,0.0,FaCADF,0.0
6849,6.0,8.8,0.2,7.2,0.0,0.6000000000000001,CADFFd,0.0
6850,2.1,2.0,2.2,8.299999999999999,5.2,0.0,FaCADFS,2.1
6851,0.0,0.9,0.8,14.899999999999999,0.0,6.3,CDFFd,0.0
6852,1.8,11.2,0.0,4.0,6.7,0.2,FaCAFFd,0.0
6853,0.0,1.4000000000000001,6.9,1.5999999999999999,5.0,1.0,FaCDFFd,0.0
6854,0.2,4.5,1.9,10.1,0.0,1.2,CADFFd,0.0
6855,2.0,0.7,0.0,0.2,5.1000000000000005,0.0,FaCAFS,13.9
6856,0.7000000000000001,5.7,0.4,10.4,0.2,0.5,FaCADFFd,0.0
6857,0.8999999999999999,3.5,0.0,3.1,7.1000000000000005,0.2,FaCAFSFd,7.1
6858,0.3,7.2,2.8,4.9,0.5,0.2,FaCADFFd,0.0
6859,0.0,0.0,7.5,11.5,0.0,0.7,DFSFd,0.2
6860,2.5,0.2,0.2,13.4,7.6000000000000005,0.0,FaCADF,0.0
6861,0.30000000000000004,1.4,5.6,4.1,2.3,4.2,FaCADFFd,0.0
6862,6.1,3.8000000000000003,0.4,5.3,0.1,0.2,FaCADFFd,0.0
6863,3.6,4.6,3.3,3.6,6.8,0.0,FaCADF,0.0
6864,1.1,0.30000000000000004,0.0,0.0,4.6000000000000005,0.0,FaCAS,15.899999999999999
6865,6.1,3.0,7.7,2.2,2.9,0.0,FaCADF,0.0
6866,4.0,0.0,1.1,9.0,7.6,0.2,FaADFFd,0.0
6867,0.0,7.3,0.6000000000000001,9.0,0.8,0.2,FaCDFFd,0.0
6868,6.4,6.3999999999999995,5.8,16.1,7.3,6.1,FaCADFFd,0.0
6869,0.8,4.7,4.4,10.0,1.7,0.3,FaCADFFd,0.0
6870,0.0,3.8,6.800000000000001,7.7,5.0,0.6,FaCDFFd,0.0
6871,1.0,1.3,4.1,5.3,1.9,2.3,FaCADFFd,0.0
6872,7.4,0.7,0.6000000000000001,12.8,0.2,0.2,FaCADFFd,0.0
6873,1.3,3.2,5.0,1.7000000000000002,1.5,3.1999999999999997,FaCADFFd,0.0
6874,2.8000000000000003,9.2,1.1,9.6,0.8,0.4,FaCADFFd,0.0
6875,0.30000000000000004,4.5,4.5,9.8,0.0,2.8,CADFFd,0.0
6876,3.3,7.1,1.6,9.3,2.2,0.4,FaCADFFd,0.0
6877,0.4,6.6,0.5,12.9,1.5,0.0,FaCADF,0.0
6878,0.0,0.4,8.7,3.8,0.0,4.3,CDFSFd,4.7
6879,5.8,6.7,1.8,7.3,1.1,0.2,FaCADFFd,0.0
6880,0.6000000000000001,5.5,2.3,5.8,7.6,0.30000000000000004,FaCADFSFd,1.8
6881,1.3,1.9000000000000001,0.0,10.1,8.4,0.2,FaCAFFd,0.0
6882,1.8,3.6,1.2,5.4,1.6,2.3,FaCADFFd,0.0
6883,2.0,0.0,5.4,1.5,5.3,1.2999999999999998,FaADFSFd,8.4
6884,2.0,2.4000000000000004,0.2,2.0,9.1,0.9,FaCADFSFd,3.3
6885,2.8000000000000003,3.9,1.7000000000000002,13.0,1.3,1.2000000000000002,FaCADFFd,0.0
6886,1.4,4.3,2.6,5.3,2.3000000000000003,2.0,FaCADFFd,0.0
6887,1.3,3.9000000000000004,6.8,6.4,0.9,4.6,FaCADFFd,0.0
6888,4.4,7.6,0.5,6.1000000000000005,2.4000000000000004,0.9,FaCADFFd,0.0
6889,1.3,15.5,1.4,3.8,9.200000000000001,7.7,FaCADFSFd,9.2
6890,2.8000000000000003,3.6,7.0,5.0,1.2,2.3,FaCADFFd,0.0
6891,4.9,3.7,1.7999999999999998,6.8,4.3,2.4,FaCADFFd,0.0
6892,0.9,1.4,5.9,3.5,0.1,2.7,FaCADFSFd,7.4
6893,4.2,0.0,5.3,6.0,6.4,0.0,FaADF,0.0
6894,3.6,5.3,2.6,6.300000000000001,3.8,2.3000000000000003,FaCADFFd,0.0
6895,1.3,4.8,3.0,8.2,3.0,1.6,FaCADFFd,0.0
6896,1.6,0.6000000000000001,3.9,11.700000000000001,0.0,6.1000000000000005,CADFFd,0.0
6897,3.3,3.3000000000000003,2.9,5.199999999999999,6.4,0.8,FaCADFFd,0.0
6898,0.0,1.0,0.0,0.0,4.8,0.2,FaCSFd,17.900000000000002
6899,4.4,0.0,0.6000000000000001,5.7,4.1,0.0,FaADF,0.0
6900,0.4,6.4,4.9,8.3,3.7,0.2,FaCADFFd,0.0
6901,0.3,0.1,4.2,6.3,0.0,7.0,CADFFd,0.0
6902,2.4,1.0,1.0,6.300000000000001,2.7,2.5,FaCADFFd,0.0
6903,4.0,0.6000000000000001,0.3,7.9,5.1,0.0,FaCADF,0.0
6904,0.0,0.8,0.0,0.0,6.9,0.0,FaCS,24.3
6905,0.1,0.1,5.6,6.1,0.0,4.5,CADFSFd,5.5
6906,2.0,1.4,3.0,0.0,0.0,1.6,CADSFd,10.8
6907,5.3,12.1,2.1,16.4,3.0,5.1,FaCADFFd,0.0
6908,0.4,5.5,2.8,9.8,5.0,0.4,FaCADFFd,0.0
6909,0.4,1.6,6.1,6.7,6.300000000000001,2.8,FaCADFFd,0.0
6910,2.6,6.5,2.0,7.0,1.4000000000000001,0.4,FaCADFFd,0.0
6911,0.0,8.4,2.0,9.1,2.1,0.3,FaCDFFd,0.0
6912,0.6000000000000001,2.4,0.2,12.2,0.0,0.5,CADFFd,0.0
6913,0.5,3.1,0.5,2.1,7.4,0.2,FaCADFSFd,8.1
6914,0.30000000000000004,0.0,5.7,5.4,6.9,0.0,FaADFS,3.6
6915,0.6000000000000001,8.8,1.5,10.1,1.3,0.6000000000000001,FaCADFFd,0.0
6916,0.0,3.5999999999999996,2.7,10.0,2.5,3.0999999999999996,FaCDFFd,0.0
6917,2.6,0.5,3.7,7.2,6.8,0.0,FaCADFS,1.1
6918,0.5,8.4,0.4,10.2,1.7999999999999998,1.6,FaCADFFd,0.0
6919,0.30000000000000004,1.5,1.9,12.1,6.1000000000000005,0.0,FaCADF,0.0
6920,3.1,2.4,4.7,1.9000000000000001,4.6,3.2,FaCADFFd,0.0
6921,1.2,7.0,1.0,11.9,0.2,0.6000000000000001,FaCADFFd,0.0
6922,1.3,10.6,0.6000000000000001,7.4,2.6999999999999997,1.3,FaCADFFd,0.0
6923,0.30000000000000004,7.3,1.5,11.7,0.7,0.4,FaCADFFd,0.0
6924,0.0,3.5,5.2,6.7,0.0,0.5,CDFFd,0.0
6925,2.5,2.7,2.9,5.4,6.6,0.0,FaCADFS,1.8
6926,5.4,3.7,1.0,6.3,0.2,1.3,FaCADFFd,0.0
6927,0.7,4.6,1.2000000000000002,15.0,0.2,0.2,FaCADFFd,0.0
6928,3.1999999999999997,1.6,2.3,10.3,2.0,2.5,FaCADFFd,0.0
6929,9.2,5.0,0.5,4.5,0.5,0.2,FaCADFFd,0.0
6930,1.3,1.1,3.8,10.2,5.6,1.9000000000000001,FaCADFFd,0.0
6931,3.6999999999999997,0.2,0.6000000000000001,11.5,5.9,0.0,FaCADF,0.0
6932,0.0,0.0,4.0,8.5,0.0,6.0,DFSFd,5.4
6933,2.8,5.5,1.4,7.8,1.0,1.4,FaCADFFd,0.0
6934,0.2,9.6,1.0,10.7,0.2,0.2,FaCADFFd,0.0
6935,0.0,1.5,1.4,7.6000000000000005,0.0,5.4,CDFFd,0.0
6936,0.0,0.0,0.0,0.0,6.9,0.0,FaS,9.0
6937,0.9,6.8,1.5,8.7,0.0,0.0,CADF,0.0
6938,0.7,9.1,1.2000000000000002,10.6,1.6,0.7,FaCADFFd,0.0
6939,1.1,4.5,2.6,8.0,3.7,2.0,FaCADFFd,0.0
6940,0.1,0.1,6.8,2.5,0.0,3.5,CADFSFd,6.9
6941,0.0,0.0,0.0,0.0,4.3,0.2,FaSFd,17.4
6942,0.8,9.8,1.0,8.8,1.3,0.2,FaCADFFd,0.0
6943,0.7000000000000001,8.2,0.9,14.299999999999999,6.3,3.7,FaCADFFd,0.0
6944,0.8,3.2,1.3,10.4,0.0,0.2,CADFFd,0.0
6945,4.4,6.6,4.9,14.4,3.0,0.8,FaCADFFd,0.0
6946,0.0,2.0,3.6,0.30000000000000004,0.2,4.6,FaCDFSFd,11.2
6947,1.3,1.3,0.30000000000000004,9.1,7.4,0.0,FaCADFS,4.5
6948,0.8,8.8,0.4,9.2,0.30000000000000004,0.4,FaCADFFd,0.0
6949,0.0,8.1,1.6,8.3,3.0,0.9,FaCDFFd,0.0
6950,0.8,7.5,0.9,12.1,1.2,0.4,FaCADFFd,0.0
6951,0.0,4.8,1.3,9.5,0.0,0.3,CDFFd,0.0
6952,2.5,6.5,0.7,13.3,0.8999999999999999,0.0,FaCADF,0.0
6953,1.2000000000000002,7.1,1.4000000000000001,11.8,0.0,0.4,CADFFd,0.0
6954,2.2,5.5,0.8,13.1,0.3,0.0,FaCADF,0.0
6955,1.7,5.1,1.2000000000000002,13.5,0.2,0.2,FaCADFFd,0.0
6956,0.2,14.3,2.0,5.8,0.6000000000000001,1.0,FaCADFFd,0.0
6957,1.4,7.0,1.9000000000000001,10.7,0.5,0.4,FaCADFFd,0.0
6958,0.1,4.9,1.6,9.3,0.0,4.0,CADFFd,0.0
6959,3.9,4.8,2.1,9.0,1.2,2.9000000000000004,FaCADFFd,0.0
6960,1.2000000000000002,6.8,0.2,8.6,1.1,0.0,FaCADF,0.0
6961,0.2,4.6,6.6,8.8,0.0,3.7,CADFFd,0.0
6962,1.8,7.1,1.6,6.1000000000000005,0.5,0.8,FaCADFFd,0.0
6963,0.9,4.0,0.7,15.299999999999999,0.8,0.2,FaCADFFd,0.0
6964,5.3,2.1,0.8,6.7,5.0,0.0,FaCADF,0.0
6965,0.6000000000000001,0.8,0.0,0.3,5.7,0.0,FaCAFS,14.5
6966,4.3,6.1,3.0999999999999996,4.4,0.8999999999999999,3.1,FaCADFFd,0.0
6967,1.4,5.3,1.9,7.3,2.0,0.0,FaCADF,0.0
6968,1.5,0.0,4.0,5.9,5.5,0.0,FaADF,0.0
6969,0.3,3.2,2.8,8.1,0.0,1.5,CADFFd,0.0
6970,0.0,3.4,3.6,1.8,0.1,3.3000000000000003,FaCDFSFd,9.7
6971,0.0,3.4000000000000004,0.0,0.0,6.6000000000000005,0.30000000000000004,FaCSFd,11.6
6972,5.6,8.1,0.2,6.7,0.7,0.6000000000000001,FaCADFFd,0.0
6973,2.2,1.1,0.0,0.0,5.7,0.0,FaCAS,6.9
6974,0.9,11.5,0.4,2.9,3.6,0.2,FaCADFSFd,4.4
6975,1.0,3.0,3.8,11.8,0.8,1.0,FaCADFSFd,0.5
6976,0.6,4.1,0.0,0.0,8.3,1.1,FaCASFd,7.8
6977,3.7,2.1,6.9,2.8,2.2,0.2,FaCADFFd,0.0
6978,0.4,0.2,0.0,0.0,5.3,0.0,FaCAS,18.0
6979,0.0,5.6,0.2,9.3,0.2,0.6000000000000001,FaCDFFd,0.0
6980,1.8,1.2,0.2,12.1,6.6,0.0,FaCADF,0.0
6981,0.2,7.3,0.4,8.0,0.0,0.0,CADF,0.0
6982,0.6,1.3,0.0,13.1,6.9,0.0,FaCAF,0.0
6983,0.2,2.3,1.9,13.4,0.0,6.1,CADFFd,0.0
6984,8.0,1.8,0.6000000000000001,8.2,3.3,0.0,FaCADF,0.0
6985,3.9,5.1000000000000005,2.8,7.7,1.1,3.3,FaCADFFd,0.0
6986,3.2,7.0,4.4,3.3,0.0,4.0,CADFFd,0.0
6987,1.0,10.9,2.6,5.6,2.4,0.4,FaCADFFd,0.0
6988,0.6,6.7,2.8,6.9,3.0,1.9,FaCADFFd,0.0
6989,0.0,0.3,8.1,1.5,0.0,5.3,CDFSFd,6.7
6990,1.3,1.8,0.0,0.7000000000000001,2.1,3.0,FaCAFSFd,13.0
6991,1.5999999999999999,0.0,1.2000000000000002,3.7,5.6,0.0,FaADFS,3.8
6992,3.9000000000000004,5.2,0.0,0.8,4.5,1.4000000000000001,FaCAFSFd,72.69999999999999
6993,0.1,0.2,8.7,2.7,0.0,1.6,CADFSFd,4.6
6994,0.0,0.9,0.0,0.0,7.5,0.1,FaCSFd,15.4
6995,0.0,9.1,0.8,8.0,1.6,0.4,FaCDFFd,0.0
6996,0.2,3.3000000000000003,3.1,4.6,3.2,3.5,FaCADFFd,0.0
6997,2.3,5.5,0.7,10.4,0.3,2.7,FaCADFFd,0.0
6998,1.3,8.0,2.0,10.0,2.0,0.6000000000000001,FaCADFFd,0.0
6999,2.1,0.0,4.7,3.2,3.6,0.0,FaADFS,8.3
7000,0.3,4.1,2.6,12.5,0.0,4.4,CADFFd,0.0
7001,0.4,0.6,0.1,0.0,8.1,0.0,FaCADS,6.699999999999999
7002,0.4,6.2,0.6000000000000001,8.3,0.0,0.4,CADFFd,0.0
7003,0.0,0.0,7.0,5.7,0.0,3.1,DFSFd,2.1
7004,1.4,0.2,0.0,0.0,5.3,0.0,FaCAS,17.0
7005,2.3,2.2,2.5,8.1,2.2,2.6,FaCADFFd,0.0
7006,0.0,1.3,0.0,0.0,9.0,0.0,FaCS,35.800000000000004
7007,0.2,8.5,0.6000000000000001,13.7,0.4,0.5,FaCADFFd,0.0
7008,1.7000000000000002,1.8,0.3,9.7,6.7,0.0,FaCADFS,1.7
7009,1.1,1.4,4.9,5.6,2.8999999999999995,0.0,FaCADF,0.0
7010,3.6,1.4,0.0,2.5,5.5,1.0,FaCAFSFd,7.9
7011,8.2,5.9,0.0,3.0,0.4,0.4,FaCAFFd,0.0
7012,0.0,0.30000000000000004,0.0,9.0,6.6000000000000005,0.0,FaCF,0.0
7013,0.5,5.5,0.30000000000000004,9.4,0.0,0.2,CADFFd,0.0
7014,2.5,1.3,1.6,5.8,7.9,0.0,FaCADFS,0.8
7015,0.0,0.4,0.0,0.0,6.4,0.0,FaCS,17.1
7016,9.1,0.0,7.5,4.4,0.0,0.0,ADFS,0.9
7017,1.5,3.3,0.0,0.0,9.4,0.5,FaCASFd,5.2
7018,0.30000000000000004,6.9,0.5,12.3,1.0,0.9,FaCADFFd,0.0
7019,0.7,10.9,1.0,8.7,0.4,0.4,FaCADFFd,0.0
7020,3.2,0.0,8.4,5.8,2.5,0.0,FaADF,0.0
7021,2.6,4.4,1.2,6.2,0.1,1.4000000000000001,FaCADFFd,0.0
7022,7.8,0.0,4.6,10.3,1.2,0.0,FaADF,0.0
7023,1.5,2.6999999999999997,0.4,8.1,1.8,1.4,FaCADFFd,0.0
7024,0.7,6.1,0.0,6.0,10.8,0.30000000000000004,FaCAFFd,0.0
7025,1.2000000000000002,3.8,1.0,9.1,0.3,0.5,FaCADFFd,0.0
7026,0.4,7.0,0.6000000000000001,9.6,0.6000000000000001,1.7000000000000002,FaCADFFd,0.0
7027,4.9,0.8,2.3,6.1000000000000005,0.0,4.4,CADFSFd,3.4
7028,0.0,2.1,0.0,15.2,6.0,0.6000000000000001,FaCFFd,0.0
7029,1.2,7.1,1.2000000000000002,12.2,0.0,0.2,CADFFd,0.0
7030,1.0,5.1,3.3,7.8,2.2,2.5,FaCADFFd,0.0
7031,4.3,7.6,0.4,8.6,0.8,0.2,FaCADFFd,0.0
7032,1.9000000000000001,4.3,1.0,13.9,0.2,0.6000000000000001,FaCADFFd,0.0
7033,1.1,4.0,1.6,16.5,0.5,0.2,FaCADFFd,0.0
7034,0.1,6.5,0.2,14.6,0.1,0.4,FaCADFFd,0.0
7035,0.0,1.3,9.9,5.0,0.6000000000000001,0.30000000000000004,FaCDFSFd,6.800000000000001
7036,5.5,6.2,1.1,6.3,2.0,0.8,FaCADFFd,0.0
7037,0.8,2.2,6.5,5.5,4.9,0.0,FaCADF,0.0
7038,1.8,0.30000000000000004,3.1,3.0999999999999996,5.3,4.7,FaCADFSFd,5.6
7039,0.2,1.4,1.6,8.0,0.0,4.7,CADFFd,0.0
7040,6.0,7.8,0.2,8.8,0.0,0.0,CADF,0.0
7041,0.0,3.1999999999999997,2.1,1.4,0.1,6.7,FaCDFSFd,8.4
7042,4.3,4.6,0.4,6.5,6.3999999999999995,0.4,FaCADFSFd,1.3
7043,0.4,8.7,0.4,11.8,0.2,0.4,FaCADFFd,0.0
7044,0.2,11.1,0.8,10.6,0.8,0.4,FaCADFFd,0.0
7045,0.0,12.2,0.0,9.3,0.30000000000000004,0.1,FaCFFd,0.0
7046,0.0,4.2,10.4,7.2,0.7,1.2,FaCDFSFd,0.2
7047,0.0,8.6,0.0,0.8,6.2,0.3,FaCFSFd,6.0
7048,2.7,3.8,2.5,7.9,3.5999999999999996,1.4,FaCADFFd,0.0
7049,1.7999999999999998,1.5,5.8,4.1,7.6,1.1,FaCADFFd,0.0
7050,0.30000000000000004,8.8,0.7000000000000001,11.6,0.1,0.4,FaCADFFd,0.0
7051,2.5,1.5,2.9,8.4,4.3,4.3,FaCADFFd,0.0
7052,0.9,6.8,2.8,7.9,1.3,2.2,FaCADFFd,0.0
7053,2.8,3.4000000000000004,3.9000000000000004,7.2,4.4,0.2,FaCADFFd,0.0
7054,0.0,3.9,9.4,3.2,5.0,1.0,FaCDFSFd,1.4
7055,0.1,3.9000000000000004,6.1,9.3,0.0,2.5,CADFFd,0.0
7056,5.2,8.8,0.5,10.1,0.9,0.6000000000000001,FaCADFFd,0.0
7057,0.0,7.4,0.2,9.2,0.5,0.6000000000000001,FaCDFFd,0.0
7058,1.1,9.7,1.5,7.5,0.6,1.5,FaCADFFd,0.0
7059,0.0,7.8,10.7,0.7000000000000001,2.7,0.0,FaCDF,0.0
7060,0.2,5.2,0.9,8.3,2.5,0.8,FaCADFFd,0.0
7061,0.0,3.2,0.4,11.5,0.6000000000000001,0.2,FaCDFFd,0.0
7062,0.7,3.3,6.800000000000001,10.4,0.30000000000000004,0.4,FaCADFFd,0.0
7063,2.2,2.1,4.3,6.1,6.5,0.7,FaCADFFd,0.0
7064,1.2,2.4,1.5,13.1,2.9000000000000004,2.8,FaCADFFd,0.0
7065,1.5,5.0,1.2000000000000002,11.3,2.3,0.6000000000000001,FaCADFFd,0.0
7066,1.4,9.5,1.6,8.8,0.2,0.4,FaCADFFd,0.0
7067,0.2,7.9,0.2,13.2,0.0,0.4,CADFFd,0.0
7068,0.0,6.2,4.2,8.8,2.5,0.2,FaCDFFd,0.0
7069,0.7000000000000001,1.8,1.7,5.800000000000001,5.1000000000000005,0.8,FaCADFFd,0.0
7070,0.0,9.0,0.9,8.3,1.2,0.5,FaCDFFd,0.0
7071,0.8,8.6,0.2,13.0,0.1,0.2,FaCADFFd,0.0
7072,0.0,1.7,1.1,15.1,0.0,4.0,CDFFd,0.0
7073,0.2,9.1,4.2,8.3,1.9,0.2,FaCADFFd,0.0
7074,0.0,1.5,0.0,0.0,8.6,0.0,FaCS,11.8
7075,0.30000000000000004,8.2,0.7,6.0,1.5,1.2,FaCADFFd,0.0
7076,0.2,8.7,5.0,7.5,0.30000000000000004,0.2,FaCADFFd,0.0
7077,0.5,6.2,0.6000000000000001,11.1,1.1,0.4,FaCADFFd,0.0
7078,0.4,3.8,1.6,7.8,0.0,4.3,CADFFd,0.0
7079,0.0,0.5,0.0,0.0,8.9,0.30000000000000004,FaCSFd,12.2
7080,0.0,7.199999999999999,1.6,6.3,4.4,0.4,FaCDFFd,0.0
7081,3.0,9.0,0.4,11.0,0.1,0.4,FaCADFFd,0.0
7082,2.6,1.1,5.9,7.3,6.4,0.6,FaCADFFd,0.0
7083,3.1,4.1,2.5,4.2,2.0,0.0,FaCADF,0.0
7084,1.5,4.1,4.0,10.9,2.6,0.8,FaCADFFd,0.0
7085,0.4,1.0,3.1,6.1,0.0,5.3,CADFFd,0.0
7086,6.3,2.6,0.5,10.4,3.9,0.2,FaCADFFd,0.0
7087,0.0,5.3999999999999995,9.200000000000001,7.0,0.4,1.9,FaCDFFd,0.0
7088,1.0,0.4,7.0,3.1,5.9,0.8,FaCADFSFd,4.7
7089,0.4,9.0,1.0,10.6,0.5,0.4,FaCADFFd,0.0
7090,0.30000000000000004,7.3,0.6000000000000001,7.5,0.2,0.0,FaCADF,0.0
7091,1.1,6.1000000000000005,0.4,12.4,1.2,0.7000000000000001,FaCADFFd,0.0
7092,0.2,7.9,0.4,12.8,0.4,0.2,FaCADFFd,0.0
7093,1.7000000000000002,3.7,2.0,6.4,5.8,0.0,FaCADFS,2.3
7094,0.7000000000000001,2.7,0.8,9.4,2.1,0.2,FaCADFFd,0.0
7095,0.6000000000000001,9.5,0.2,10.4,0.2,1.0,FaCADFFd,0.0
7096,0.2,6.9,3.3000000000000003,11.3,0.6,1.5999999999999999,FaCADFFd,0.0
7097,0.5,3.4,1.2000000000000002,11.2,0.0,5.6000000000000005,CADFFd,0.0
7098,3.9000000000000004,8.6,1.4,6.7,0.30000000000000004,1.0,FaCADFFd,0.0
7099,0.0,1.8,5.5,9.9,0.0,2.7,CDFFd,0.0
7100,0.2,3.1999999999999997,5.5,5.3,0.2,1.5,FaCADFFd,0.0
7101,2.0,3.2,4.6,7.3,3.3000000000000003,1.5,FaCADFFd,0.0
7102,2.0,5.8,0.5,11.9,1.5,0.2,FaCADFFd,0.0
7103,1.2000000000000002,8.6,1.2,10.9,1.1,0.9,FaCADFFd,0.0
7104,0.8,6.199999999999999,2.0,9.5,0.5,0.9,FaCADFFd,0.0
7105,0.0,8.0,5.6,4.4,1.9,0.0,FaCDF,0.0
7106,0.7000000000000001,4.9,0.6000000000000001,14.4,0.0,3.3,CADFFd,0.0
7107,6.4,6.0,0.4,7.5,1.2,0.4,FaCADFFd,0.0
7108,0.2,2.0,4.0,1.2,0.2,6.5,FaCADFSFd,9.8
7109,0.0,0.8,0.0,0.0,10.4,0.2,FaCSFd,10.5
7110,0.5,7.3,0.6000000000000001,9.9,1.2,0.4,FaCADFFd,0.0
7111,0.6,4.6,1.7000000000000002,12.5,0.4,0.1,FaCADFFd,0.0
7112,5.0,1.2,3.8,3.8000000000000003,5.8,2.3,FaCADFFd,0.0
7113,1.0,12.4,1.0,16.5,6.0,3.1,FaCADFFd,0.0
7114,0.7,7.9,0.5,9.8,0.6000000000000001,0.4,FaCADFFd,0.0
7115,0.0,3.4,1.6,11.3,0.0,5.6000000000000005,CDFFd,0.0
7116,2.7,3.5,1.0,8.5,4.2,0.0,FaCADF,0.0
7117,0.0,0.2,0.0,0.0,6.8,0.0,FaCS,14.9
7118,0.4,5.7,0.8,8.0,0.2,0.8,FaCADFFd,0.0
7119,0.2,1.7,2.4000000000000004,9.5,0.0,2.0999999999999996,CADFFd,0.0
7120,0.0,0.1,7.9,4.7,4.3,0.0,FaCDFS,6.8999999999999995
7121,5.8,7.0,0.2,8.6,0.1,0.2,FaCADFFd,0.0
7122,0.0,8.6,0.6000000000000001,10.8,0.2,1.7,FaCDFFd,0.0
7123,1.0,0.3,0.9,15.2,0.0,4.5,CADFFd,0.0
7124,0.0,3.7,1.6,1.4,0.2,3.8,FaCDFSFd,11.2
7125,2.5,2.8,2.3,11.5,4.8,0.0,FaCADF,0.0
7126,0.8,5.9,2.9,5.9,0.2,0.2,FaCADFFd,0.0
7127,1.1,7.9,0.9,10.1,0.8,1.1,FaCADFFd,0.0
7128,5.3,0.0,8.6,4.1,0.7,0.0,FaADFS,5.2
7129,4.5,8.8,0.4,7.4,0.5,0.30000000000000004,FaCADFFd,0.0
7130,0.4,5.1000000000000005,1.1,12.4,0.30000000000000004,2.5999999999999996,FaCADFFd,0.0
7131,0.0,7.3,7.2,6.9,0.8,0.7,FaCDFFd,0.0
7132,0.7000000000000001,11.1,0.6000000000000001,11.3,0.0,0.2,CADFFd,0.0
7133,0.4,1.1,6.5,7.8,0.0,6.1,CADFFd,0.0
7134,2.9,2.9,0.2,10.0,4.9,1.0,FaCADFFd,0.0
7135,0.0,4.1,0.0,10.6,0.8999999999999999,2.3,FaCFFd,0.0
7136,1.3,8.8,0.8,9.700000000000001,0.5,0.8,FaCADFFd,0.0
7137,0.30000000000000004,4.9,6.4,4.4,4.2,1.7,FaCADFFd,0.0
7138,3.9000000000000004,5.5,2.3,2.4,3.6,0.2,FaCADFFd,0.0
7139,2.6,9.1,0.5,8.5,0.8,0.4,FaCADFFd,0.0
7140,0.2,2.4,5.3,10.4,0.0,1.6,CADFFd,0.0
7141,0.0,2.9,7.3999999999999995,6.0,0.0,5.6,CDFFd,0.0
7142,0.0,0.0,0.0,0.0,5.1000000000000005,0.0,FaS,43.0
7143,0.2,3.1,3.4,10.4,3.8,1.0,FaCADFFd,0.0
7144,0.0,0.0,4.4,7.4,0.0,8.2,DFSFd,1.9
7145,5.9,12.6,0.2,3.8,0.5,0.9,FaCADFFd,0.0
7146,0.0,2.9,5.1,8.1,1.3,0.5,FaCDFFd,0.0
7147,2.1,5.9,0.5,4.9,1.9,0.6000000000000001,FaCADFFd,0.0
7148,1.9,0.3,0.5,14.3,6.9,0.0,FaCADF,0.0
7149,0.2,6.4,0.9,12.4,0.2,1.8,FaCADFFd,0.0
7150,1.1,4.6,1.2000000000000002,14.6,0.2,0.2,FaCADFFd,0.0
7151,0.7,0.0,3.8,0.8,6.9,0.0,FaADFS,5.7
7152,0.5,3.4,6.7,3.1,6.5,1.7,FaCADFFd,0.0
7153,1.5,9.6,4.0,0.1,4.0,2.7,FaCADFFd,0.0
7154,1.5,5.9,3.1,9.7,1.3,0.4,FaCADFFd,0.0
7155,0.0,7.3,3.2,10.4,0.0,1.0,CDFFd,0.0
7156,0.7,12.1,0.7,7.4,0.5,0.5,FaCADFFd,0.0
7157,0.5,5.8,1.0,7.4,0.6000000000000001,0.6000000000000001,FaCADFFd,0.0
7158,0.6000000000000001,4.9,0.8,11.0,0.4,0.2,FaCADFFd,0.0
7159,1.0,0.7,1.4,7.0,0.0,5.800000000000001,CADFFd,0.0
7160,4.5,0.0,3.5,14.3,1.6,0.0,FaADF,0.0
7161,1.9,9.9,1.5,7.5,0.7,0.4,FaCADFFd,0.0
7162,2.4,7.7,0.4,8.9,0.2,0.30000000000000004,FaCADFFd,0.0
7163,0.0,2.3,4.9,5.0,2.4,1.3,FaCDFFd,0.0
7164,0.30000000000000004,0.8,3.4,6.6,0.0,4.8,CADFFd,0.0
7165,1.0,2.8,2.9,8.3,0.0,0.8999999999999999,CADFFd,0.0
7166,0.30000000000000004,2.4,4.3,7.3,0.0,5.6,CADFFd,0.0
7167,5.7,5.5,0.2,6.3,4.2,0.0,FaCADF,0.0
7168,1.5,1.2,4.2,9.5,5.1000000000000005,2.4,FaCADFFd,0.0
7169,0.30000000000000004,10.3,0.2,7.8,0.9,2.4,FaCADFFd,0.0
7170,1.1,0.8,5.3,2.7,4.9,1.4,FaCADFSFd,7.699999999999999
7171,1.4,7.8,0.2,7.7,0.4,0.4,FaCADFFd,0.0
7172,0.0,0.2,0.0,0.0,6.4,0.0,FaCS,17.3
7173,6.4,0.0,7.9,5.2,0.9,0.0,FaADFS,1.5
7174,0.0,4.7,2.2,8.4,2.4,0.2,FaCDFFd,0.0
7175,0.30000000000000004,3.3,1.7000000000000002,11.6,0.0,5.0,CADFFd,0.0
7176,1.1,1.4,3.7,9.6,8.100000000000001,0.0,FaCADF,0.0
7177,0.9,0.6000000000000001,0.0,5.2,7.4,0.0,FaCAFS,7.8
