case_id,A,C,D,F,Fa,regime_comb,Fd,S
20596,7.8,0.0,4.6,10.4,1.1,FaADF,0.0,0.0
20597,0.0,1.3,1.2000000000000002,18.8,0.6,FaCDF,0.0,0.0
20598,0.0,1.4000000000000001,8.0,11.3,0.0,CDFFd,3.2,0.0
20599,1.8,10.4,0.0,28.0,1.9,FaCAFS,0.0,4.0
20600,0.0,0.0,7.7,14.3,0.0,DFSFd,0.3,1.6
20601,2.9,9.0,0.0,6.4,3.3,FaCAFS,0.0,0.3
20602,0.6,0.0,0.6,20.7,0.0,ADF,0.0,0.0
20603,0.6,0.0,0.0,23.3,0.0,AF,0.0,0.0
20604,0.9,0.8,1.2,18.6,0.4,FaCADF,0.0,0.0
20605,1.2,0.4,6.6000000000000005,14.8,0.0,CADFFd,0.9,0.0
20606,4.6,0.0,3.3,13.6,0.0,ADFS,0.0,0.4
20607,2.3,4.8,5.1,4.5,4.3,FaCADFFd,0.9,0.0
20608,4.8,0.0,4.3,6.8,0.0,ADF,0.0,0.0
20609,4.9,0.4,6.4,29.2,1.2,FaCADF,0.0,0.0
20610,0.0,5.1,4.4,18.6,0.0,CDFSFd,6.6000000000000005,1.4
20611,2.3,0.6,0.0,19.0,0.0,CAF,0.0,0.0
20612,4.6,6.0,4.6,2.6,1.0,FaCADFFd,1.1,0.0
20613,4.2,0.0,5.1,14.6,0.0,ADF,0.0,0.0
20614,2.5,0.0,3.0,11.2,0.0,ADFFd,5.2,0.0
20615,0.0,0.0,5.4,8.0,0.0,DFFd,4.5,0.0
20616,2.3,9.4,1.2,23.7,10.4,FaCADFFd,1.1,0.0
20617,0.6,0.1,1.2,17.9,2.1,FaCADF,0.0,0.0
20618,1.0,0.0,0.2,21.7,0.0,ADF,0.0,0.0
20619,0.6000000000000001,0.0,3.4000000000000004,17.9,0.0,ADF,0.0,0.0
20620,6.9,0.0,7.699999999999999,9.3,0.0,ADF,0.0,0.0
20621,6.7,0.0,5.8,35.5,0.0,ADF,0.0,0.0
20622,0.4,0.0,2.3000000000000003,19.2,0.0,ADF,0.0,0.0
20623,5.0,4.3,4.2,5.0,1.3,FaCADFFd,2.1,0.0
20624,2.2,0.8,4.1,14.2,1.6,FaCADF,0.0,0.0
20625,0.0,2.8,5.0,8.9,0.0,CDFFd,3.2,0.0
20626,2.2,2.5,2.9,15.5,0.8,FaCADF,0.0,0.0
20627,0.0,3.0,0.0,18.1,0.8,FaCF,0.0,0.0
20628,0.9,0.0,6.6,15.5,0.0,ADFFd,0.8999999999999999,0.0
20629,6.5,10.299999999999999,9.1,15.7,5.2,FaCADFSFd,0.4,0.8
20630,5.7,32.1,6.7,11.2,3.9,FaCADFS,0.0,0.5
20631,1.3,1.0,0.5,18.2,0.9,FaCADF,0.0,0.0
20632,0.1,0.0,4.8999999999999995,16.9,0.0,ADF,0.0,0.0
20633,0.30000000000000004,11.7,8.3,3.5,0.0,CADFS,0.0,0.1
20634,4.0,0.0,0.0,15.7,2.2,FaAF,0.0,0.0
20635,0.0,0.0,1.9,14.0,0.0,DF,0.0,0.0
20636,2.0,0.0,2.7,15.2,0.0,ADF,0.0,0.0
20637,5.3,0.0,5.2,11.4,0.0,ADF,0.0,0.0
20638,2.4,1.6,0.0,10.1,6.6,FaCAFS,0.0,1.2
20639,2.3000000000000003,0.2,1.7,18.0,1.7,FaCADF,0.0,0.0
20640,1.7,1.3,0.6,17.7,0.6,FaCADF,0.0,0.0
20641,0.0,0.0,0.9,23.0,0.0,DF,0.0,0.0
20642,0.0,5.2,6.1,6.8,0.3,FaCDFSFd,3.3000000000000003,0.2
20643,0.3,3.5,0.0,8.0,8.6,FaCAFFd,1.5,0.0
20644,6.8,0.0,3.4,11.7,0.0,ADF,0.0,0.0
20645,0.1,0.0,3.4,20.4,0.0,ADF,0.0,0.0
20646,2.8,56.8,14.8,38.4,8.0,FaCADFSFd,0.4,3.2
20647,2.8000000000000003,1.1,4.4,15.6,0.0,CADF,0.0,0.0
20648,0.0,7.0,5.2,6.6,1.4,FaCDFFd,1.7,0.0
20649,0.4,2.3,3.1,12.0,0.0,CADFSFd,5.3,0.8
20650,5.8,2.4,8.1,22.7,5.3,FaCADFFd,3.7,0.0
20651,0.1,0.0,0.0,21.8,0.0,AF,0.0,0.0
20652,0.0,6.7,6.8,6.9,0.0,CDFSFd,2.5,1.0
20653,1.4,13.3,0.0,25.8,2.5,FaCAFSFd,1.0,4.0
20654,0.0,7.0,7.5,4.2,3.2,FaCDF,0.0,0.0
20655,3.5,5.2,0.4,10.4,0.0,CADFFd,3.4,0.0
20656,0.0,2.0,1.2000000000000002,16.7,0.0,CDF,0.0,0.0
20657,5.7,7.5,0.4,5.0,4.2,FaCADF,0.0,0.0
20658,0.7000000000000001,0.0,0.4,21.7,0.0,ADF,0.0,0.0
20659,4.4,0.0,2.1,15.4,0.0,ADF,0.0,0.0
20660,1.4,0.0,0.3,20.2,0.0,ADF,0.0,0.0
20661,4.3,0.0,0.0,17.6,0.0,AF,0.0,0.0
20662,1.7,7.5,2.0999999999999996,11.3,1.3,FaCADF,0.0,0.0
20663,0.0,1.1,12.0,2.2,0.0,CDFFd,0.6000000000000001,0.0
20664,0.5,18.8,2.6,38.3,5.2,FaCADFSFd,3.1,3.8
20665,1.1,11.6,0.8,32.6,4.8,FaCADFSFd,0.9,8.5
20666,1.7000000000000002,7.0,0.5,8.2,0.2,FaCADFFd,0.3,0.0
20667,1.1,11.0,0.0,7.2,4.6,FaCAF,0.0,0.0
20668,0.0,0.0,2.6,15.3,0.0,DF,0.0,0.0
20669,0.0,1.4000000000000001,1.3,12.8,0.0,CDFSFd,5.9,0.5
20670,5.6,0.0,1.2000000000000002,14.3,1.8,FaADF,0.0,0.0
20671,6.5,0.0,2.4,9.0,0.0,ADF,0.0,0.0
20672,0.3,6.7,0.4,8.5,0.0,CADF,0.0,0.0
20673,0.2,8.4,0.2,15.1,0.0,CADF,0.0,0.0
20674,0.2,1.6,1.7,19.3,0.0,CADFFd,1.1,0.0
20675,0.0,11.8,0.0,5.8999999999999995,5.5,FaCFS,0.0,0.7
20676,5.6,0.0,5.8,9.7,0.0,ADFFd,0.8,0.0
20677,9.3,0.0,2.5,47.3,3.2,FaADF,0.0,0.0
20678,0.0,3.0999999999999996,4.9,7.9,0.0,CDFFd,6.0,0.0
20679,0.0,6.5,0.1,54.8,6.8,FaCDFS,0.0,6.1000000000000005
20680,1.0,0.7,3.5,20.9,0.0,CADF,0.0,0.0
20681,4.3,8.3,0.0,8.1,0.0,CAFFd,3.2,0.0
20682,4.4,7.5,3.5,5.0,0.7,FaCADFFd,0.8,0.0
20683,0.0,2.3,6.5,5.3,0.0,CDFFd,3.6,0.0
20684,2.7,0.0,1.7,17.5,0.0,ADF,0.0,0.0
20685,0.7,0.0,0.0,23.2,0.0,AF,0.0,0.0
20686,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
20687,0.0,0.0,3.5,20.4,0.0,DF,0.0,0.0
20688,2.7,1.3,3.6,5.8,5.9,FaCADFFd,2.6,0.0
20689,0.9,2.1,3.8,11.799999999999999,1.6,FaCADFFd,1.7000000000000002,0.0
20690,4.1,0.0,1.2000000000000002,28.8,0.0,ADF,0.0,0.0
20691,0.0,0.0,0.0,15.9,0.0,F,0.0,0.0
20692,0.0,0.8,9.2,5.2,0.0,CDFSFd,6.1,0.6
20693,0.0,2.6,0.0,12.1,7.1,FaCFS,0.0,0.1
20694,4.4,4.7,0.0,9.4,0.1,FaCAFFd,3.3,0.0
20695,0.0,9.3,5.5,12.2,4.6,FaCDFFd,8.1,0.0
20696,0.0,3.1,7.1,5.6,0.0,CDFSFd,5.3,0.8
20697,0.0,4.2,0.0,8.6,7.1,FaCFSFd,1.1,0.9
20698,5.2,0.0,0.2,16.1,1.4,FaADF,0.0,0.0
20699,0.2,0.0,0.0,21.7,0.0,AF,0.0,0.0
20700,0.4,0.0,0.0,23.5,0.0,AF,0.0,0.0
20701,0.0,0.0,7.3999999999999995,13.0,0.0,DFFd,1.5,0.0
20702,2.4,2.0,4.7,6.6,6.2,FaCADF,0.0,0.0
20703,10.4,0.3,4.2,7.9,0.0,CADF,0.0,0.0
20704,0.1,5.0,0.0,15.2,1.6,FaCAF,0.0,0.0
20705,0.0,0.3,5.0,17.6,0.0,CDFFd,1.2,0.0
20706,0.0,1.8,0.0,11.2,9.8,FaCF,0.0,0.0
20707,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
20708,5.6000000000000005,4.0,2.0,7.2,0.0,CADFFd,3.1,0.0
20709,4.4,0.0,6.0,11.5,0.0,ADF,0.0,0.0
20710,0.7000000000000001,2.8,5.6,5.300000000000001,0.6,FaCADFFd,3.8,0.0
20711,0.0,6.699999999999999,9.9,4.5,1.8,FaCDFS,0.0,1.0
20712,6.2,0.0,0.0,15.700000000000001,0.0,AF,0.0,0.0
20713,0.0,2.0,1.1,18.8,0.0,CDF,0.0,0.0
20714,0.0,0.4,3.8,17.1,0.7,FaCDFFd,0.8999999999999999,0.0
20715,8.1,0.0,0.5,13.3,0.0,ADF,0.0,0.0
20716,0.6,5.9,12.7,2.2,1.7,FaCADFS,0.0,0.8
20717,3.6,0.5,3.6,14.2,0.0,CADF,0.0,0.0
20718,4.4,0.0,4.0,7.5,0.0,ADF,0.0,0.0
20719,12.9,0.0,4.0,29.9,1.2,FaADF,0.0,0.0
20720,0.4,6.5,0.0,11.6,0.0,CAFFd,3.4,0.0
20721,0.0,2.7,0.0,10.1,7.4,FaCFS,0.0,1.7
20722,0.1,0.0,3.3,20.5,0.0,ADF,0.0,0.0
20723,6.2,2.3,0.4,10.3,0.0,CADFFd,4.7,0.0
20724,0.0,5.4,5.8999999999999995,4.7,5.9,FaCDF,0.0,0.0
20725,5.4,0.0,6.1000000000000005,10.4,0.0,ADF,0.0,0.0
20726,3.0,0.0,5.7,14.0,1.2,FaADF,0.0,0.0
20727,0.7,0.0,5.2,15.3,0.0,ADFFd,0.7,0.0
20728,0.0,14.3,6.0,0.6,0.9,FaCDFS,0.0,2.0999999999999996
20729,10.700000000000001,0.0,1.1,9.3,0.8,FaADF,0.0,0.0
20730,0.0,0.0,0.2,23.7,0.0,DF,0.0,0.0
20731,0.0,3.2,5.9,6.5,0.0,CDFSFd,5.800000000000001,0.5
20732,0.1,2.6,3.6,8.8,6.8,FaCADF,0.0,0.0
20733,0.0,8.6,2.0,8.9,1.9,FaCDFFd,0.5,0.0
20734,0.9,2.9,0.9,52.3,8.3,FaCADFS,0.0,6.8
20735,0.6000000000000001,5.7,4.5,4.0,0.0,CADF,0.0,0.0
20736,5.7,10.4,1.2,5.3,1.3,FaCADF,0.0,0.0
20737,0.0,4.4,6.6,5.4,5.0,FaCDFFd,0.5,0.0
20738,0.4,1.9,8.6,6.6,0.0,CADFFd,4.4,0.0
20739,0.0,1.2,0.0,11.3,8.1,FaCFSFd,0.1,1.2
20740,0.3,0.0,0.2,21.4,0.0,ADF,0.0,0.0
20741,0.1,0.0,0.0,23.8,0.0,AF,0.0,0.0
20742,0.0,0.0,4.6000000000000005,14.2,0.0,DFFd,3.0999999999999996,0.0
20743,0.0,4.5,1.6,10.7,7.1,FaCDF,0.0,0.0
20744,0.0,2.6,0.0,11.8,9.5,FaCF,0.0,0.0
20745,0.2,16.8,5.1,15.2,6.7,FaCADF,0.0,0.0
20746,3.9,0.0,3.1,16.900000000000002,0.0,ADF,0.0,0.0
20747,2.9,7.3,3.4,4.3,0.0,CADF,0.0,0.0
20748,3.7,17.5,9.5,10.8,2.6,FaCADFFd,3.9,0.0
20749,5.8999999999999995,5.8,0.0,9.6,0.0,CAFFd,2.6,0.0
20750,0.0,0.0,1.9,18.0,0.0,DF,0.0,0.0
20751,0.0,13.8,8.3,23.9,2.8,FaCDFSFd,2.3,5.0
20752,2.8,5.6,0.3,8.8,0.4,FaCADF,0.0,0.0
20753,3.4,4.9,2.2,20.7,0.0,CADFFd,6.8,0.0
20754,6.1,0.0,4.3,12.5,0.0,ADF,0.0,0.0
20755,0.3,5.6000000000000005,2.7,22.1,0.0,CADFSFd,9.1,2.1999999999999997
20756,1.3,1.6,4.3,7.7,7.0,FaCADF,0.0,0.0
20757,0.0,2.0,3.1,7.8,0.0,CDFSFd,6.3,2.7
20758,0.0,2.1,0.0,13.9,7.9,FaCF,0.0,0.0
20759,1.3,0.0,0.3,20.3,0.0,ADF,0.0,0.0
20760,2.7,0.0,0.2,19.0,0.0,ADF,0.0,0.0
20761,1.2,4.5,3.7,29.3,0.0,CADFFd,8.4,0.0
20762,4.8,0.0,5.9,7.4,5.8,FaADF,0.0,0.0
20763,7.6,0.0,6.7,29.8,0.0,ADF,0.0,0.0
20764,0.0,1.4,3.6,22.2,0.0,CDFSFd,8.4,0.5
20765,0.0,2.7,0.0,79.0,9.9,FaCFS,0.0,6.8
20766,1.6,0.3,1.4000000000000001,18.6,0.0,CADF,0.0,0.0
20767,0.0,8.7,6.1,4.4,1.4,FaCDFFd,1.3,0.0
20768,4.2,1.3,1.8,12.3,0.0,CADFFd,3.2,0.0
20769,0.0,2.2,5.7,10.6,0.0,CDFSFd,5.1000000000000005,0.3
20770,4.0,0.0,0.0,18.9,1.0,FaAF,0.0,0.0
20771,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
20772,1.0,0.0,0.2,22.7,0.0,ADF,0.0,0.0
20773,0.4,0.0,4.7,16.8,0.0,ADF,0.0,0.0
20774,0.0,3.2,8.9,1.6,6.7,FaCDFSFd,0.9,0.6
20775,6.3,0.0,6.5,11.1,0.0,ADF,0.0,0.0
20776,12.3,6.800000000000001,6.8999999999999995,7.3,4.3,FaCADFS,0.0,2.4
20777,2.5,0.0,5.8,19.7,0.0,ADF,0.0,0.0
20778,5.699999999999999,4.8,14.4,45.1,4.4,FaCADFFd,7.9,0.0
20779,3.5,4.1,2.3,5.3,1.0,FaCADFFd,3.7,0.0
20780,0.1,10.1,0.0,9.5,0.4,FaCAFFd,3.8,0.0
20781,2.1,4.3,4.3,4.9,0.0,CADFFd,4.3,0.0
20782,3.8,2.4,0.4,11.2,5.2,FaCADFSFd,0.7,0.2
20783,2.3,0.0,0.6,19.0,0.0,ADF,0.0,0.0
20784,0.0,4.6,7.3,6.2,0.0,CDFFd,3.8,0.0
20785,5.1,2.2,0.0,10.8,5.8,FaCAF,0.0,0.0
20786,1.0,0.0,0.0,20.900000000000002,0.0,AF,0.0,0.0
20787,0.2,6.0,9.1,5.9,0.0,CADFSFd,2.2,0.5
20788,6.9,7.9,8.5,13.9,8.6,FaCADFSFd,1.5,0.7
20789,8.6,0.0,4.2,11.1,0.0,ADF,0.0,0.0
20790,0.1,0.0,0.9,20.9,0.0,ADF,0.0,0.0
20791,0.6000000000000001,1.3,1.3,12.8,6.8,FaCADFS,0.0,1.1
20792,0.3,1.2,3.6,10.8,0.0,CADF,0.0,0.0
20793,6.9,6.4,1.7999999999999998,16.3,1.8,FaCADFFd,4.8,0.0
20794,1.3,4.1,2.4,8.8,4.2,FaCADFFd,1.1,0.0
20795,0.0,2.1,3.6,6.2,0.0,CDFFd,6.0,0.0
20796,5.4,0.0,0.3,10.5,5.7,FaADF,0.0,0.0
20797,1.4,0.0,0.1,22.1,0.0,ADF,0.0,0.0
20798,0.4,0.0,0.9,20.6,0.0,ADF,0.0,0.0
20799,0.0,0.0,1.2,20.7,0.0,DF,0.0,0.0
20800,0.7,5.4,5.9,6.5,2.3,FaCADFSFd,1.6,0.5
20801,2.4,3.5,6.7,6.2,2.1,FaCADFFd,3.0,0.0
20802,0.5,1.8,0.4,5.0,8.9,FaCADFS,0.0,1.3
20803,9.4,0.0,4.199999999999999,8.3,0.0,ADF,0.0,0.0
20804,0.7000000000000001,0.0,2.1,20.0,0.0,ADF,0.0,0.0
20805,5.0,6.0,0.4,7.3,0.0,CADFFd,3.2,0.0
20806,6.1000000000000005,0.0,4.0,12.7,0.0,ADF,0.0,0.0
20807,0.5,21.3,2.9,17.8,1.7,FaCADFFd,0.9,0.0
20808,4.1,6.5,2.9000000000000004,4.1,0.0,CADFFd,0.3,0.0
20809,8.6,0.0,0.0,9.9,1.4,FaAF,0.0,0.0
20810,0.0,9.2,0.0,12.299999999999999,0.2,FaCFFd,0.2,0.0
20811,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
20812,0.1,1.1,0.0,20.7,0.0,CAF,0.0,0.0
20813,0.7000000000000001,2.2,6.5,5.1,5.9,FaCADFFd,2.4,0.0
20814,2.4,4.7,2.3,10.6,0.8,FaCADFFd,1.1,0.0
20815,7.4,0.8,4.0,8.8,0.6000000000000001,FaCADFFd,0.3,0.0
20816,2.5,1.0,0.9,19.2,0.0,CADFFd,0.3,0.0
20817,0.0,0.0,0.1,15.799999999999999,0.0,DF,0.0,0.0
20818,2.3,0.0,2.9,18.7,0.0,ADF,0.0,0.0
20819,1.2,0.0,7.6,13.1,0.0,ADF,0.0,0.0
20820,0.0,6.7,1.6,33.9,0.0,CDFSFd,10.6,1.3
20821,1.2,2.1,0.0,26.7,7.6000000000000005,FaCAFSFd,0.1,8.299999999999999
20822,0.0,0.5,2.7,23.5,0.0,CDFFd,0.3,0.0
20823,3.9,3.9,1.4,8.0,0.0,CADFFd,4.7,0.0
20824,2.1,0.0,4.1,11.8,0.0,ADFFd,3.9,0.0
20825,0.0,2.6,7.3,6.0,0.0,CDFFd,4.0,0.0
20826,1.0,8.1,1.5,5.2,6.9,FaCADFS,0.0,1.2
20827,1.6,0.0,0.0,19.8,0.5,FaAF,0.0,0.0
20828,0.5,0.2,4.6000000000000005,18.1,0.0,CADFFd,0.5,0.0
20829,4.4,0.0,3.8,15.6,0.0,ADFFd,0.1,0.0
20830,0.6,0.0,0.0,17.6,3.7,FaAF,0.0,0.0
20831,7.5,0.0,3.5,10.9,0.0,ADF,0.0,0.0
20832,0.0,25.9,1.7,20.0,14.1,FaCDFFd,4.1,0.0
20833,0.1,0.0,2.6,13.2,0.0,ADF,0.0,0.0
20834,0.6,18.6,13.0,28.7,9.1,FaCADFSFd,1.5,0.6
20835,9.1,0.4,8.2,28.0,0.0,CADFFd,2.3,0.0
20836,8.5,0.0,0.0,13.9,1.5,FaAF,0.0,0.0
20837,0.3,0.0,6.9,13.6,0.0,ADFFd,1.1,0.0
20838,1.7999999999999998,8.1,4.8,4.3,2.5,FaCADFSFd,2.1,0.3
20839,0.6,0.0,0.0,21.3,0.0,AF,0.0,0.0
20840,0.5,0.6,6.2,10.0,0.0,CADFFd,6.6,0.0
20841,0.0,4.2,0.0,11.6,7.1000000000000005,FaCF,0.0,0.0
20842,4.9,0.7,3.5,12.8,0.0,CADF,0.0,0.0
20843,0.0,0.2,2.8,28.4,0.6,FaCDF,0.0,0.0
20844,0.30000000000000004,4.0,9.0,6.3,0.0,CADFFd,4.3,0.0
20845,0.0,4.0,0.0,13.2,5.7,FaCF,0.0,0.0
20846,0.0,5.5,6.5,0.3,1.7000000000000002,FaCDFFd,1.9,0.0
20847,3.4,0.0,0.7,19.8,0.0,ADF,0.0,0.0
20848,0.0,1.6,5.6,14.1,0.0,CDFFd,0.6,0.0
20849,2.9,0.0,3.5,15.5,0.0,ADF,0.0,0.0
20850,3.7,5.3,2.7,44.4,6.1000000000000005,FaCADFSFd,1.4,0.7
20851,0.0,44.0,11.3,31.5,7.4,FaCDFS,0.0,4.3
20852,0.6,1.5,2.7,11.1,0.0,CADF,0.0,0.0
20853,6.2,5.8,7.7,12.200000000000001,3.8000000000000003,FaCADFFd,2.4,0.0
20854,4.8,0.0,3.0,14.1,0.0,ADF,0.0,0.0
20855,0.6,0.0,0.3,23.0,0.0,ADF,0.0,0.0
20856,0.2,0.0,0.0,21.7,0.0,AF,0.0,0.0
20857,1.7,0.0,2.1,20.1,0.0,ADF,0.0,0.0
20858,0.8999999999999999,0.7,5.6,9.8,0.0,CADFFd,4.9,0.0
20859,0.0,1.3,3.1,10.1,7.4,FaCDF,0.0,0.0
20860,0.0,17.2,3.4,26.2,11.2,FaCDFS,0.0,0.5
20861,1.2,7.3,13.9,43.6,8.5,FaCADFSFd,2.4,1.2999999999999998
20862,10.7,3.2,16.9,28.4,0.8999999999999999,FaCADF,0.0,0.0
20863,0.0,7.3,2.5,9.0,0.0,CDFFd,3.1,0.0
20864,2.3,1.3,5.8,8.0,3.5999999999999996,FaCADFFd,2.9,0.0
20865,1.8,7.4,1.1,10.3,0.1,FaCADFFd,1.2,0.0
20866,0.6000000000000001,4.2,4.3,7.7,0.3,FaCADFFd,3.6999999999999997,0.0
20867,2.4000000000000004,23.5,4.0,12.2,3.3000000000000003,FaCADFFd,0.6,0.0
20868,0.0,5.3,0.0,9.9,0.0,CFFd,0.7,0.0
20869,0.6,8.3,0.2,10.8,0.0,CADF,0.0,0.0
20870,0.1,0.0,0.0,19.8,0.0,AF,0.0,0.0
20871,0.1,1.1,4.6000000000000005,17.1,0.0,CADFFd,1.0,0.0
20872,2.7,3.5,5.0,4.9,5.6,FaCADFS,0.0,0.2
20873,2.5,4.9,3.4,5.5,3.6,FaCADF,0.0,0.0
20874,3.1,6.3,0.0,9.7,3.8,FaCAF,0.0,0.0
20875,0.0,4.7,0.3,9.7,0.0,CDFFd,1.2,0.0
20876,3.5,7.0,0.0,11.0,0.0,CAFFd,0.4,0.0
20877,0.30000000000000004,9.4,0.2,12.299999999999999,0.4,FaCADFFd,1.3,0.0
20878,0.0,3.7,0.0,14.4,0.0,CFFd,3.8,0.0
20879,0.0,2.2,0.0,8.1,8.799999999999999,FaCFS,0.0,2.8
20880,0.0,6.1,0.0,15.8,0.0,CF,0.0,0.0
20881,0.0,6.6,0.5,15.2,0.0,CDFFd,1.6,0.0
20882,0.0,5.7,0.0,6.3,8.3,FaCFSFd,0.7,0.9
20883,0.0,5.3,0.0,7.7,8.2,FaCFSFd,0.2,0.5
20884,2.2,3.9,3.9,8.8,0.2,FaCADFFd,2.9,0.0
20885,4.1,3.1,0.0,10.4,4.9,FaCAFS,0.0,1.4
20886,1.8,2.7,7.7,23.3,8.200000000000001,FaCADFSFd,2.2,0.2
20887,0.0,15.1,0.8999999999999999,5.1,0.8,FaCDF,0.0,0.0
20888,0.0,11.3,0.0,16.8,0.0,CF,0.0,0.0
20889,0.7,9.1,0.8,9.4,1.6,FaCADFFd,0.3,0.0
20890,0.3,2.1,0.0,11.1,5.2,FaCAFSFd,1.4000000000000001,1.7999999999999998
20891,2.0,10.8,0.3,8.700000000000001,0.0,CADFFd,0.1,0.0
20892,0.0,0.0,5.8,15.9,0.0,DFFd,1.2,0.0
20893,0.0,0.0,0.30000000000000004,21.6,0.0,DF,0.0,0.0
20894,0.2,6.5,0.6,14.0,0.0,CADFFd,0.6,0.0
20895,1.0999999999999999,79.7,10.5,42.0,6.9,FaCADFS,0.0,4.7
20896,5.4,9.7,0.5,7.5,0.0,CADFFd,0.8,0.0
20897,4.4,11.799999999999999,7.5,15.0,0.6,FaCADFSFd,4.6,0.2
20898,0.0,1.9,8.0,6.800000000000001,0.0,CDFSFd,4.9,0.3
20899,1.1,0.0,0.0,39.800000000000004,4.9,FaAFS,0.0,2.2
20900,3.4000000000000004,0.0,0.9,19.6,0.0,ADF,0.0,0.0
20901,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
20902,2.1999999999999997,0.0,0.2,21.5,0.0,ADF,0.0,0.0
20903,0.0,0.3,4.2,17.2,0.0,CDFFd,0.2,0.0
20904,5.1000000000000005,0.0,5.2,10.6,1.0,FaADF,0.0,0.0
20905,3.6,4.1000000000000005,3.0,7.9,3.5,FaCADFFd,0.8,0.0
20906,0.0,19.0,2.4,20.1,2.3000000000000003,FaCDFFd,0.2,0.0
20907,6.7,13.700000000000001,7.5,15.3,3.9,FaCADFFd,9.1,0.0
20908,4.7,0.0,0.0,17.2,0.0,AF,0.0,0.0
20909,0.1,0.0,0.2,23.6,0.0,ADF,0.0,0.0
20910,0.0,0.0,0.7,21.2,0.0,DF,0.0,0.0
20911,0.0,0.0,0.6,23.3,0.0,DF,0.0,0.0
20912,4.6,0.0,3.3000000000000003,13.6,0.4,FaADF,0.0,0.0
20913,1.9000000000000001,16.7,2.2,32.5,7.7,FaCADFSFd,0.9,0.2
20914,0.0,22.2,0.0,27.5,0.0,CFFd,12.4,0.0
20915,0.0,4.5,0.0,10.5,8.9,FaCF,0.0,0.0
20916,0.2,0.0,1.9,23.9,0.0,ADF,0.0,0.0
20917,4.6,5.3,4.2,5.4,3.1,FaCADFFd,1.2999999999999998,0.0
20918,4.9,8.700000000000001,3.4000000000000004,4.5,0.0,CADFFd,0.4,0.0
20919,0.2,4.0,8.2,2.9,0.5,FaCADFFd,2.1,0.0
20920,0.0,2.8,0.0,11.3,6.7,FaCFFd,1.1,0.0
20921,3.6,0.0,0.4,18.8,0.0,ADF,0.0,0.0
20922,0.0,0.0,0.4,21.2,0.3,FaDF,0.0,0.0
20923,4.7,0.7,2.5,16.0,0.0,CADF,0.0,0.0
20924,0.1,0.0,2.1,19.7,0.0,ADF,0.0,0.0
20925,0.0,6.4,5.3,7.5,0.0,CDFSFd,3.6,1.1
20926,0.0,0.7,0.0,12.5,5.5,FaCFS,0.0,3.2
20927,0.8999999999999999,8.3,3.2,32.1,11.9,FaCADFFd,1.7000000000000002,0.0
20928,1.2,20.3,0.0,12.5,0.3,FaCAFSFd,8.5,1.2
20929,0.0,2.5,0.0,6.3,7.0,FaCFSFd,1.4,0.7
20930,4.1,0.0,1.6,14.5,0.0,ADFFd,1.7,0.0
20931,5.5,0.0,3.1999999999999997,15.2,0.0,ADF,0.0,0.0
20932,0.0,5.8,5.4,2.0,1.2,FaCDFFd,1.5,0.0
20933,0.0,3.5,6.4,7.5,0.0,CDFFd,2.5,0.0
20934,6.6,0.0,9.9,31.6,0.0,ADF,0.0,0.0
20935,3.5,0.7,2.7,15.0,0.0,CADF,0.0,0.0
20936,2.7,0.0,3.8,15.4,0.0,ADF,0.0,0.0
20937,1.4,7.5,8.4,2.4,3.6,FaCADFFd,0.6,0.0
20938,2.0,1.0,0.9,11.8,0.0,CADFSFd,5.0,1.2
20939,0.0,2.6,0.0,9.1,7.7,FaCFFd,4.5,0.0
20940,1.7000000000000002,14.0,1.7999999999999998,21.1,7.9,FaCADFSFd,0.2,1.4
20941,6.0,0.0,3.8000000000000003,12.1,0.0,ADF,0.0,0.0
20942,5.3,0.0,8.4,24.2,0.0,ADFFd,2.1,0.0
20943,0.9,0.0,7.0,6.8,0.0,ADFFd,1.2,0.0
20944,0.0,17.7,0.0,19.9,10.4,FaCF,0.0,0.0
20945,0.4,0.0,0.0,23.5,0.0,AF,0.0,0.0
20946,0.5,2.7,0.0,18.7,0.0,CAF,0.0,0.0
20947,1.2000000000000002,0.0,1.9,18.8,0.0,ADF,0.0,0.0
20948,2.6,4.0,7.1,1.5999999999999999,7.1,FaCADFS,0.0,0.4
20949,3.3,0.0,4.1000000000000005,14.5,0.0,ADF,0.0,0.0
20950,0.0,0.5,3.5,13.0,0.0,CDFFd,6.8999999999999995,0.0
20951,0.0,2.2,1.2,11.5,8.4,FaCDFS,0.0,0.6000000000000001
20952,0.0,1.0,3.4,11.5,0.0,CDF,0.0,0.0
20953,13.0,2.8,13.4,34.4,0.3,FaCADFFd,0.2,0.0
20954,0.3,0.0,0.0,25.7,0.0,AF,0.0,0.0
20955,0.0,1.6,6.1,8.8,0.0,CDFSFd,7.2,0.2
20956,0.0,1.3,0.0,14.6,5.6000000000000005,FaCFS,0.0,0.4
20957,1.8,0.4,3.9,17.1,0.0,CADFFd,0.7,0.0
20958,4.6,0.4,0.0,16.9,0.0,CAF,0.0,0.0
20959,1.6,0.0,1.1,21.2,0.0,ADF,0.0,0.0
20960,0.0,1.4,4.2,6.1,0.0,CDFSFd,7.9,2.3
